scoringTime,totalScore,meetStartup,mentorStartup,nominateNextRound,overallFeedback,judgeId,startupId,roundId,teamSection_rawAverage,teamSection_percentageScore,teamSection_weightedScore,teamSection_maxPoints,teamSection_feedback,teamSection_isSkipped,teamSection_individualScores_leadership,teamSection_individualScores_experience,teamSection_totalPossibleQuestions,teamSection_answeredQuestions,rawFormData_teamSection_scores_leadership,rawFormData_teamSection_scores_experience,rawFormData_teamSection_feedback,rawFormData_teamSection_isSkipped
2024-11-22T04:24:53.275695Z,90,False,True,True,Demonstrating significant market potential,509135,451927,616515,3.3,79,25,40,Promising team with growth potential,False,3.9,4.2,2,2,3.9,4.2,Promising team with growth potential,False
2024-11-22T04:24:53.275709Z,86,False,False,True,Strong potential with innovative solution,911688,328095,112991,3.3,95,35,40,Solid team with diverse skills,False,4.4,4.2,2,2,4.4,4.2,Solid team with diverse skills,False
2024-12-01T04:24:53.275723Z,86,True,False,True,Promising startup with clear vision,185672,696142,697766,3.5,79,29,40,Solid team with diverse skills,False,4.1,3.4,2,2,4.1,3.4,Solid team with diverse skills,False
2024-11-12T04:24:53.275736Z,66,False,True,False,Demonstrating significant market potential,273554,126571,183405,4.7,83,26,40,Strong leadership team,False,3.6,4.2,2,2,3.6,4.2,Strong leadership team,False
2024-12-10T04:24:53.275752Z,71,False,False,False,Innovative approach with solid execution,254379,360400,561108,3.7,84,35,40,Strong leadership team,False,3.0,4.3,2,2,3.0,4.3,Strong leadership team,False
2024-11-24T04:24:53.275765Z,85,False,True,True,Demonstrating significant market potential,373381,189233,623193,3.9,88,32,40,Strong leadership team,False,4.5,3.2,2,2,4.5,3.2,Strong leadership team,False
2024-12-02T04:24:53.275779Z,94,True,False,True,Innovative approach with solid execution,898372,833272,831196,3.0,66,34,40,Experienced and innovative group,False,4.2,3.3,2,2,4.2,3.3,Experienced and innovative group,False
2024-11-14T04:24:53.275793Z,63,False,True,False,Demonstrating significant market potential,426313,146530,588700,4.2,78,22,40,Experienced and innovative group,False,3.2,4.3,2,2,3.2,4.3,Experienced and innovative group,False
2024-12-08T04:24:53.275808Z,83,False,True,True,Promising startup with clear vision,694626,739961,187797,4.6,82,35,40,Promising team with growth potential,False,4.3,4.0,2,2,4.3,4.0,Promising team with growth potential,False
2024-11-18T04:24:53.275822Z,72,True,True,False,Demonstrating significant market potential,898730,637654,458048,4.1,79,28,40,Strong leadership team,False,4.9,4.0,2,2,4.9,4.0,Strong leadership team,False
2024-12-02T04:24:53.275836Z,62,False,False,False,Strong potential with innovative solution,587777,454390,963259,3.2,65,20,40,Experienced and innovative group,False,4.9,3.3,2,2,4.9,3.3,Experienced and innovative group,False
2024-11-25T04:24:53.275851Z,74,True,False,False,Promising startup with clear vision,302197,123746,784923,4.6,81,21,40,Experienced and innovative group,False,4.3,4.4,2,2,4.3,4.4,Experienced and innovative group,False
2024-11-19T04:24:53.275865Z,66,False,False,False,Innovative approach with solid execution,356052,360128,338790,4.8,88,27,40,Promising team with growth potential,False,4.9,4.4,2,2,4.9,4.4,Promising team with growth potential,False
2024-12-08T04:24:53.275879Z,88,False,False,True,Demonstrating significant market potential,721903,359968,390218,4.0,60,27,40,Promising team with growth potential,False,4.1,3.8,2,2,4.1,3.8,Promising team with growth potential,False
2024-12-12T04:24:53.275894Z,79,False,True,False,Strong potential with innovative solution,495401,143465,161766,4.1,91,21,40,Experienced and innovative group,False,3.7,3.2,2,2,3.7,3.2,Experienced and innovative group,False
2024-11-24T04:24:53.275911Z,93,True,False,True,Promising startup with clear vision,850325,163929,801742,4.0,63,27,40,Promising team with growth potential,False,4.6,5.0,2,2,4.6,5.0,Promising team with growth potential,False
2024-11-15T04:24:53.275928Z,94,True,False,True,Strong potential with innovative solution,237416,234013,617010,3.6,98,26,40,Promising team with growth potential,False,4.6,4.9,2,2,4.6,4.9,Promising team with growth potential,False
2024-12-05T04:24:53.275943Z,64,False,True,False,Innovative approach with solid execution,804042,945407,257011,4.7,80,35,40,Experienced and innovative group,False,3.7,4.4,2,2,3.7,4.4,Experienced and innovative group,False
2024-11-21T04:24:53.275958Z,71,True,True,False,Promising startup with clear vision,821908,662141,153482,3.9,79,27,40,Promising team with growth potential,False,3.3,3.4,2,2,3.3,3.4,Promising team with growth potential,False
2024-12-10T04:24:53.275975Z,82,True,False,True,Demonstrating significant market potential,552939,900654,680758,4.9,77,28,40,Solid team with diverse skills,False,3.5,3.5,2,2,3.5,3.5,Solid team with diverse skills,False
2024-11-12T04:24:53.275989Z,79,True,False,False,Innovative approach with solid execution,894526,307236,471968,3.2,76,20,40,Experienced and innovative group,False,3.4,4.7,2,2,3.4,4.7,Experienced and innovative group,False
2024-11-28T04:24:53.276005Z,93,False,True,True,Demonstrating significant market potential,858144,365614,850253,3.2,88,31,40,Strong leadership team,False,3.5,3.6,2,2,3.5,3.6,Strong leadership team,False
2024-11-26T04:24:53.276028Z,77,False,True,False,Strong potential with innovative solution,299330,375167,546452,4.2,67,30,40,Promising team with growth potential,False,3.6,4.7,2,2,3.6,4.7,Promising team with growth potential,False
2024-11-18T04:24:53.276041Z,78,False,False,False,Innovative approach with solid execution,419404,397908,615098,3.0,78,26,40,Strong leadership team,False,3.5,3.2,2,2,3.5,3.2,Strong leadership team,False
2024-12-08T04:24:53.276054Z,65,True,True,False,Promising startup with clear vision,390065,461697,419482,3.1,77,29,40,Promising team with growth potential,False,3.7,4.0,2,2,3.7,4.0,Promising team with growth potential,False
2024-12-08T04:24:53.276071Z,77,True,True,False,Innovative approach with solid execution,904391,956080,948006,3.3,68,33,40,Experienced and innovative group,False,3.9,4.6,2,2,3.9,4.6,Experienced and innovative group,False
2024-11-23T04:24:53.276093Z,90,True,True,True,Demonstrating significant market potential,559539,692804,281902,4.5,74,23,40,Experienced and innovative group,False,3.0,4.2,2,2,3.0,4.2,Experienced and innovative group,False
2024-11-13T04:24:53.276110Z,84,True,True,True,Strong potential with innovative solution,985473,785159,145669,4.4,80,25,40,Promising team with growth potential,False,4.4,3.1,2,2,4.4,3.1,Promising team with growth potential,False
2024-12-05T04:24:53.276126Z,65,False,True,False,Demonstrating significant market potential,848162,224392,700423,4.4,61,25,40,Experienced and innovative group,False,5.0,4.1,2,2,5.0,4.1,Experienced and innovative group,False
2024-12-07T04:24:53.276142Z,75,True,False,False,Innovative approach with solid execution,499909,942031,659059,4.6,63,21,40,Solid team with diverse skills,False,4.0,4.3,2,2,4.0,4.3,Solid team with diverse skills,False
2024-11-24T04:24:53.276160Z,71,True,False,False,Innovative approach with solid execution,548997,892674,671891,4.1,85,24,40,Solid team with diverse skills,False,3.2,3.5,2,2,3.2,3.5,Solid team with diverse skills,False
2024-11-13T04:24:53.276175Z,93,True,True,True,Demonstrating significant market potential,667343,151047,602447,3.9,63,28,40,Strong leadership team,False,4.1,3.4,2,2,4.1,3.4,Strong leadership team,False
2024-11-23T04:24:53.276194Z,80,True,False,False,Demonstrating significant market potential,254890,155532,587382,4.4,91,29,40,Solid team with diverse skills,False,4.8,3.8,2,2,4.8,3.8,Solid team with diverse skills,False
2024-11-13T04:24:53.276210Z,80,False,False,False,Demonstrating significant market potential,900466,230680,658817,3.0,75,26,40,Solid team with diverse skills,False,5.0,3.1,2,2,5.0,3.1,Solid team with diverse skills,False
2024-12-06T04:24:53.276224Z,81,False,False,True,Strong potential with innovative solution,882331,566029,988023,3.8,79,21,40,Promising team with growth potential,False,3.3,3.2,2,2,3.3,3.2,Promising team with growth potential,False
2024-11-20T04:24:53.276240Z,91,True,True,True,Demonstrating significant market potential,219244,347739,233856,4.6,100,21,40,Strong leadership team,False,3.1,4.9,2,2,3.1,4.9,Strong leadership team,False
2024-11-30T04:24:53.276253Z,72,False,False,False,Strong potential with innovative solution,172947,926588,561935,4.6,77,28,40,Promising team with growth potential,False,4.0,4.0,2,2,4.0,4.0,Promising team with growth potential,False
2024-11-12T04:24:53.276265Z,76,False,True,False,Strong potential with innovative solution,908229,762632,829370,3.1,69,25,40,Promising team with growth potential,False,4.8,3.4,2,2,4.8,3.4,Promising team with growth potential,False
2024-11-15T04:24:53.276276Z,66,False,True,False,Demonstrating significant market potential,779318,883900,104851,4.1,82,21,40,Solid team with diverse skills,False,4.1,4.0,2,2,4.1,4.0,Solid team with diverse skills,False
2024-11-16T04:24:53.276287Z,93,False,True,True,Promising startup with clear vision,493279,843320,597590,3.5,75,26,40,Strong leadership team,False,3.1,3.5,2,2,3.1,3.5,Strong leadership team,False
2024-11-22T04:24:53.276298Z,88,True,True,True,Strong potential with innovative solution,618635,258234,535539,4.2,99,26,40,Experienced and innovative group,False,3.4,3.0,2,2,3.4,3.0,Experienced and innovative group,False
2024-12-11T04:24:53.276311Z,95,False,False,True,Promising startup with clear vision,407608,141441,755545,3.6,87,29,40,Strong leadership team,False,4.8,3.8,2,2,4.8,3.8,Strong leadership team,False
2024-12-01T04:24:53.276322Z,78,True,True,False,Innovative approach with solid execution,745063,469381,238159,3.6,67,34,40,Promising team with growth potential,False,4.6,4.9,2,2,4.6,4.9,Promising team with growth potential,False
2024-11-12T04:24:53.276333Z,80,False,False,False,Demonstrating significant market potential,311373,474845,841831,4.7,89,30,40,Experienced and innovative group,False,3.8,4.3,2,2,3.8,4.3,Experienced and innovative group,False
2024-11-29T04:24:53.276347Z,71,False,False,False,Demonstrating significant market potential,549858,588562,570037,3.0,95,35,40,Strong leadership team,False,4.3,4.1,2,2,4.3,4.1,Strong leadership team,False
2024-11-28T04:24:53.276357Z,83,False,True,True,Demonstrating significant market potential,687232,523760,866578,4.5,86,23,40,Solid team with diverse skills,False,3.6,4.1,2,2,3.6,4.1,Solid team with diverse skills,False
2024-11-25T04:24:53.276368Z,86,True,True,True,Strong potential with innovative solution,470019,638913,899260,3.5,72,23,40,Solid team with diverse skills,False,4.7,4.6,2,2,4.7,4.6,Solid team with diverse skills,False
2024-12-03T04:24:53.276380Z,89,True,False,True,Demonstrating significant market potential,130113,645629,822191,4.2,79,21,40,Experienced and innovative group,False,3.7,3.9,2,2,3.7,3.9,Experienced and innovative group,False
2024-12-12T04:24:53.276394Z,77,True,True,False,Innovative approach with solid execution,335327,468797,623053,3.2,70,20,40,Experienced and innovative group,False,3.5,3.1,2,2,3.5,3.1,Experienced and innovative group,False
2024-11-30T04:24:53.276405Z,91,True,False,True,Strong potential with innovative solution,181234,811666,284407,3.5,79,28,40,Experienced and innovative group,False,3.9,3.1,2,2,3.9,3.1,Experienced and innovative group,False
2024-11-14T04:24:53.276416Z,68,False,True,False,Strong potential with innovative solution,382923,978560,965803,3.4,97,34,40,Experienced and innovative group,False,4.2,3.2,2,2,4.2,3.2,Experienced and innovative group,False
2024-12-06T04:24:53.276427Z,76,False,True,False,Demonstrating significant market potential,702646,372826,585583,3.7,64,21,40,Experienced and innovative group,False,5.0,3.2,2,2,5.0,3.2,Experienced and innovative group,False
2024-12-03T04:24:53.276438Z,76,False,False,False,Demonstrating significant market potential,322269,605128,694910,4.0,90,22,40,Experienced and innovative group,False,3.8,3.3,2,2,3.8,3.3,Experienced and innovative group,False
2024-11-30T04:24:53.276447Z,87,False,True,True,Demonstrating significant market potential,967726,228230,975710,3.3,79,28,40,Promising team with growth potential,False,3.4,4.8,2,2,3.4,4.8,Promising team with growth potential,False
2024-12-07T04:24:53.276457Z,78,True,False,False,Strong potential with innovative solution,800504,901547,528509,4.0,92,35,40,Strong leadership team,False,4.2,3.3,2,2,4.2,3.3,Strong leadership team,False
2024-11-21T04:24:53.276467Z,73,True,False,False,Demonstrating significant market potential,847840,481532,258997,4.2,94,35,40,Strong leadership team,False,3.9,4.0,2,2,3.9,4.0,Strong leadership team,False
2024-11-25T04:24:53.276476Z,77,False,True,False,Strong potential with innovative solution,898610,972352,187953,3.9,81,29,40,Experienced and innovative group,False,4.3,4.4,2,2,4.3,4.4,Experienced and innovative group,False
2024-11-27T04:24:53.276486Z,65,True,False,False,Innovative approach with solid execution,239612,185928,339701,4.5,98,32,40,Solid team with diverse skills,False,4.1,4.4,2,2,4.1,4.4,Solid team with diverse skills,False
2024-11-30T04:24:53.276496Z,62,False,False,False,Demonstrating significant market potential,685935,784442,134065,4.3,83,28,40,Promising team with growth potential,False,4.9,3.9,2,2,4.9,3.9,Promising team with growth potential,False
2024-11-27T04:24:53.276505Z,90,True,False,True,Strong potential with innovative solution,151331,498753,300585,4.1,84,27,40,Strong leadership team,False,4.8,3.8,2,2,4.8,3.8,Strong leadership team,False
2024-11-22T04:24:53.276515Z,94,True,False,True,Strong potential with innovative solution,718960,473127,994459,4.0,92,35,40,Solid team with diverse skills,False,3.2,4.0,2,2,3.2,4.0,Solid team with diverse skills,False
2024-12-08T04:24:53.276525Z,75,False,False,False,Demonstrating significant market potential,357944,616966,639211,3.7,77,33,40,Strong leadership team,False,3.2,3.1,2,2,3.2,3.1,Strong leadership team,False
2024-11-26T04:24:53.276536Z,75,False,False,False,Strong potential with innovative solution,179214,525047,615350,4.1,76,27,40,Experienced and innovative group,False,4.9,4.9,2,2,4.9,4.9,Experienced and innovative group,False
2024-11-22T04:24:53.276548Z,73,True,False,False,Promising startup with clear vision,260433,680738,236377,4.0,64,25,40,Promising team with growth potential,False,4.1,4.7,2,2,4.1,4.7,Promising team with growth potential,False
2024-11-13T04:24:53.276560Z,93,False,False,True,Demonstrating significant market potential,416084,236112,134225,4.0,85,29,40,Solid team with diverse skills,False,4.8,4.8,2,2,4.8,4.8,Solid team with diverse skills,False
2024-11-28T04:24:53.276573Z,64,True,True,False,Promising startup with clear vision,595346,351211,115426,3.9,64,28,40,Strong leadership team,False,4.1,3.1,2,2,4.1,3.1,Strong leadership team,False
2024-11-15T04:24:53.276588Z,94,False,False,True,Demonstrating significant market potential,698651,607979,681567,4.7,91,20,40,Promising team with growth potential,False,4.2,3.9,2,2,4.2,3.9,Promising team with growth potential,False
2024-11-15T04:24:53.276600Z,72,False,True,False,Innovative approach with solid execution,549238,667395,803457,3.5,72,24,40,Solid team with diverse skills,False,3.8,4.4,2,2,3.8,4.4,Solid team with diverse skills,False
2024-11-13T04:24:53.276610Z,95,False,False,True,Promising startup with clear vision,359465,872383,715175,4.7,79,33,40,Solid team with diverse skills,False,4.4,4.9,2,2,4.4,4.9,Solid team with diverse skills,False
2024-11-27T04:24:53.276622Z,93,False,False,True,Promising startup with clear vision,879840,883340,849698,3.3,94,30,40,Promising team with growth potential,False,3.1,4.9,2,2,3.1,4.9,Promising team with growth potential,False
2024-12-12T04:24:53.276631Z,82,False,True,True,Promising startup with clear vision,179192,276083,902759,3.4,99,33,40,Solid team with diverse skills,False,3.3,3.1,2,2,3.3,3.1,Solid team with diverse skills,False
2024-11-29T04:24:53.276640Z,66,True,False,False,Strong potential with innovative solution,444620,929519,506544,3.1,100,22,40,Experienced and innovative group,False,3.6,3.6,2,2,3.6,3.6,Experienced and innovative group,False
2024-11-23T04:24:53.276650Z,66,True,False,False,Promising startup with clear vision,733556,915234,986411,4.0,88,23,40,Strong leadership team,False,4.0,3.8,2,2,4.0,3.8,Strong leadership team,False
2024-11-29T04:24:53.276661Z,73,True,False,False,Innovative approach with solid execution,802763,196174,625089,4.5,87,30,40,Promising team with growth potential,False,3.8,4.0,2,2,3.8,4.0,Promising team with growth potential,False
2024-12-06T04:24:53.276670Z,81,False,False,True,Innovative approach with solid execution,758609,435960,638053,3.4,72,20,40,Strong leadership team,False,4.4,4.8,2,2,4.4,4.8,Strong leadership team,False
2024-11-22T04:24:53.276680Z,80,True,False,False,Strong potential with innovative solution,348506,451640,874870,4.2,100,27,40,Solid team with diverse skills,False,3.0,4.7,2,2,3.0,4.7,Solid team with diverse skills,False
2024-11-24T04:24:53.276689Z,90,True,True,True,Innovative approach with solid execution,349198,446854,861192,3.3,79,23,40,Experienced and innovative group,False,4.8,4.3,2,2,4.8,4.3,Experienced and innovative group,False
2024-11-14T04:24:53.276701Z,67,True,True,False,Promising startup with clear vision,763268,297804,224529,4.6,92,30,40,Experienced and innovative group,False,4.3,3.4,2,2,4.3,3.4,Experienced and innovative group,False
2024-12-10T04:24:53.276712Z,70,True,True,False,Demonstrating significant market potential,378418,255122,611015,3.1,72,27,40,Strong leadership team,False,3.9,4.2,2,2,3.9,4.2,Strong leadership team,False
2024-12-03T04:24:53.276722Z,87,True,True,True,Promising startup with clear vision,377625,522821,197313,4.5,81,25,40,Experienced and innovative group,False,3.7,4.2,2,2,3.7,4.2,Experienced and innovative group,False
2024-11-22T04:24:53.276733Z,80,True,False,False,Demonstrating significant market potential,213220,407987,928959,3.1,91,32,40,Solid team with diverse skills,False,4.1,4.4,2,2,4.1,4.4,Solid team with diverse skills,False
2024-11-27T04:24:53.276742Z,83,False,False,True,Demonstrating significant market potential,302791,989407,971462,3.2,96,32,40,Strong leadership team,False,3.8,5.0,2,2,3.8,5.0,Strong leadership team,False
2024-12-02T04:24:53.276751Z,87,False,False,True,Strong potential with innovative solution,764929,330573,598161,4.5,94,31,40,Promising team with growth potential,False,4.5,4.6,2,2,4.5,4.6,Promising team with growth potential,False
2024-12-06T04:24:53.276761Z,74,True,True,False,Demonstrating significant market potential,528935,578582,159373,4.0,81,35,40,Solid team with diverse skills,False,3.8,3.7,2,2,3.8,3.7,Solid team with diverse skills,False
2024-12-08T04:24:53.276772Z,84,False,True,True,Promising startup with clear vision,993538,675705,181076,4.5,86,20,40,Strong leadership team,False,3.4,4.4,2,2,3.4,4.4,Strong leadership team,False
2024-12-10T04:24:53.276781Z,60,True,False,False,Demonstrating significant market potential,471724,700720,924755,3.8,94,35,40,Promising team with growth potential,False,4.4,4.3,2,2,4.4,4.3,Promising team with growth potential,False
2024-11-19T04:24:53.276790Z,94,True,True,True,Innovative approach with solid execution,783218,522365,264199,3.9,87,32,40,Strong leadership team,False,4.6,4.9,2,2,4.6,4.9,Strong leadership team,False
2024-11-25T04:24:53.276802Z,80,True,False,False,Promising startup with clear vision,534473,359375,278453,4.0,61,35,40,Experienced and innovative group,False,4.8,4.4,2,2,4.8,4.4,Experienced and innovative group,False
2024-11-13T04:24:53.276811Z,75,True,True,False,Innovative approach with solid execution,973430,873726,701365,4.2,61,30,40,Experienced and innovative group,False,5.0,3.8,2,2,5.0,3.8,Experienced and innovative group,False
2024-11-23T04:24:53.276821Z,65,False,True,False,Demonstrating significant market potential,978578,997095,491769,4.0,90,30,40,Promising team with growth potential,False,3.6,4.5,2,2,3.6,4.5,Promising team with growth potential,False
2024-12-07T04:24:53.276830Z,93,False,True,True,Demonstrating significant market potential,418807,776607,752314,3.1,99,35,40,Solid team with diverse skills,False,3.3,4.8,2,2,3.3,4.8,Solid team with diverse skills,False
